trial_id,cos_045,real_045,imag_045,abs_045
s03_r0_t008,-0.3873564721280943,-23.01236515192538,54.770713316630655,59.40875345517773
s03_r0_t009,0.09185885005379801,11.839365360588737,-128.3415693410054,128.88649655046726
s03_r0_t010,-0.502692609191939,-44.33030570917419,-76.23348223961047,88.18571210035017
s03_r0_t011,0.8311583603401367,288.8164117403802,-193.2149927225941,347.4866229128553
s03_r0_t012,0.9734890383867439,53.68229517588199,-12.6133402086652,55.14422151567699
s03_r0_t013,-0.9996126801454711,-204.48106001221848,-5.6928422865375055,204.5602902740898
s03_r0_t014,-0.7986339641003827,-13.82799099136028,-10.420194308413187,17.31455411733804
s03_r0_t015,0.8609696389601272,22.3587240878244,-13.209416958766326,25.969236400518255
s03_r1_t016,0.9370157839580131,158.85511229539026,59.21568168077529,169.53301642836405
s03_r1_t017,-0.5220187643468537,-118.85581926302561,-194.20024022636068,227.68495575391273
s03_r1_t018,-0.9986378624963834,-128.79292048496328,6.729169903407765,128.9685934428805
s03_r1_t019,0.35494168199834186,17.223100613510937,45.36429094377854,48.52374766621915
s03_r1_t020,0.565938808307429,97.16213084568469,-141.54366203576978,171.6831032250121
s03_r1_t021,-0.3184401228767163,-11.337833151947656,33.750832704990074,35.604285821536024
